frame,memory_bank_active_slots,memory_bank_writes,memory_bank_appends,memory_bank_replacements,memory_bank_duplicate_skips,memory_bank_low_quality_skips,memory_bank_stable_medium_writes,memory_slot_scale_small,memory_slot_scale_medium,memory_slot_scale_large,memory_slot_conf_medium,memory_slot_conf_high,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_debug_images_saved
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,-1.0,nan,nan,nan,0.0,0.0
62.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.0,nan,nan,1.0,1.0
63.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9854350090026855,0.9854350090026855,0.0,-0.0,nan,nan,1.0,1.0
64.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6789295673370361,0.6789295673370361,0.0,-0.0,nan,nan,1.0,1.0
65.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9679015278816223,0.9679015278816223,0.0,-0.0,nan,nan,1.0,1.0
66.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9677501320838928,0.9677501320838928,0.0,-0.0,nan,nan,1.0,1.0
67.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9709031581878662,0.9709031581878662,0.0,-0.0,nan,nan,1.0,1.0
68.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.85828697681427,0.85828697681427,0.0,-0.0,nan,nan,1.0,1.0
69.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8019983768463135,0.8019983768463135,0.0,-0.0,nan,nan,1.0,1.0
70.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8019983768463135,0.8019983768463135,0.0,-0.0,nan,nan,1.0,1.0
71.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9076554179191589,0.9076554179191589,0.0,-0.0,nan,nan,1.0,1.0
72.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9546341896057129,0.9546341896057129,0.0,-0.0,nan,nan,1.0,1.0
73.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.9833536148071289,1.0,0.9802849292755127,0.9667074680328369,0.9667074680328369,1.0,2.0
74.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0000001192092896,0.9984180927276611,2.0,0.9998195171356201,0.9773831367492676,0.996836245059967,1.0,3.0
75.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,0.9986863136291504,3.0,0.9998754858970642,0.9823340177536011,0.9973727464675903,1.0,4.0
76.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9910606145858765,0.9909303188323975,2.0,0.9999986886978149,0.9823340177536011,0.9973727464675903,1.0,5.0
77.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9910694360733032,0.9909425973892212,2.0,0.9999988079071045,0.9823340177536011,0.9973727464675903,1.0,6.0
78.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9910706877708435,0.9909894466400146,3.0,0.9999995827674866,0.9823340177536011,0.9973727464675903,1.0,7.0
79.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9911131858825684,0.9907824993133545,2.0,0.9999920725822449,0.9823340177536011,0.9973727464675903,1.0,8.0
80.0,4.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9843751788139343,0.9830585718154907,2.0,0.9998749494552612,0.9823340177536011,0.9973727464675903,1.0,9.0
81.0,4.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9370324015617371,0.9365079402923584,2.0,0.9999802112579346,0.9823340177536011,0.9973727464675903,1.0,9.0
82.0,4.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9894832372665405,0.9831277132034302,0.0,0.9970921277999878,0.9823340177536011,0.9973727464675903,1.0,9.0
83.0,4.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.985688328742981,0.9788452982902527,0.0,0.9966300129890442,0.9823340177536011,0.9973727464675903,0.9999999403953552,10.0
84.0,4.0,4.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9889324903488159,0.9788667559623718,0.0,0.9927282333374023,0.9823340177536011,0.9973727464675903,0.9999999403953552,11.0
85.0,4.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9853230118751526,0.9748209714889526,0.0,0.9920876026153564,0.9823340177536011,0.9973727464675903,1.0,12.0
86.0,4.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9849580526351929,0.9723408818244934,0.0,0.9886073470115662,0.9823340177536011,0.9973727464675903,1.0,13.0
87.0,4.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9849624633789062,0.9723509550094604,0.0,0.988617479801178,0.9823340177536011,0.9973727464675903,1.0,14.0
88.0,4.0,4.0,4.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9810512065887451,0.9681974649429321,0.0,0.9881798028945923,0.9823340177536011,0.9973727464675903,1.0,15.0
89.0,4.0,4.0,4.0,0.0,12.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9810558557510376,0.9682013988494873,0.0,0.9881784319877625,0.9823340177536011,0.9973727464675903,1.0,16.0
90.0,4.0,4.0,4.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9803696870803833,0.9649151563644409,0.0,0.982974648475647,0.9823340177536011,0.9973727464675903,1.0,17.0
91.0,4.0,4.0,4.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9749037027359009,0.957555890083313,0.0,0.9786136150360107,0.9823340177536011,0.9973727464675903,1.0,18.0
92.0,4.0,4.0,4.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9753952622413635,0.9563273191452026,0.0,0.9742417931556702,0.9823340177536011,0.9973727464675903,0.9999999403953552,19.0
93.0,4.0,4.0,4.0,0.0,16.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9816227555274963,0.9617527723312378,0.0,0.9720726013183594,0.9823340177536011,0.9973727464675903,1.0,20.0
94.0,4.0,4.0,4.0,0.0,17.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9827574491500854,0.9642317295074463,0.0,0.9756615161895752,0.9823340177536011,0.9973727464675903,1.0,21.0
95.0,4.0,4.0,4.0,0.0,18.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9735385775566101,0.9550838470458984,0.0,0.9758446216583252,0.9823340177536011,0.9973727464675903,1.0,22.0
96.0,4.0,4.0,4.0,0.0,19.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9532986879348755,0.940159797668457,0.0,0.9876540303230286,0.9823340177536011,0.9973727464675903,1.0,23.0
97.0,4.0,4.0,4.0,0.0,20.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.9532918930053711,0.9401550889015198,0.0,0.9876578450202942,0.9823340177536011,0.9973727464675903,0.9999999403953552,24.0
98.0,5.0,5.0,5.0,0.0,20.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0000001192092896,0.9691641330718994,4.0,0.9345386028289795,0.9579766392707825,0.9973727464675903,1.0,25.0
99.0,5.0,5.0,5.0,0.0,21.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,0.9691431522369385,4.0,0.9344543218612671,0.9579766392707825,0.9973727464675903,0.9999999403953552,26.0
100.0,5.0,5.0,5.0,0.0,22.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.9926307797431946,0.9633690118789673,4.0,0.9407818913459778,0.9579766392707825,0.9973727464675903,1.0,27.0
101.0,5.0,5.0,5.0,0.0,23.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.9853382706642151,0.9623149633407593,4.0,0.9627535343170166,0.9579766392707825,0.9973727464675903,0.9999999403953552,28.0
102.0,5.0,5.0,5.0,0.0,24.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.9829859733581543,0.9647480249404907,4.0,0.9763996005058289,0.9579766392707825,0.9973727464675903,0.9999999403953552,29.0
103.0,6.0,6.0,6.0,0.0,24.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.9999998807907104,0.9688578248023987,5.0,0.9332934021949768,0.9412534832954407,0.9973727464675903,1.0,30.0
104.0,6.0,6.0,6.0,0.0,25.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.9893935322761536,0.9804185628890991,5.0,0.9942128658294678,0.9412534832954407,0.9973727464675903,1.0,31.0
105.0,6.0,6.0,6.0,0.0,26.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.9894068241119385,0.9804137945175171,5.0,0.9941897392272949,0.9412534832954407,0.9973727464675903,1.0,32.0
106.0,6.0,6.0,6.0,0.0,26.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.9913978576660156,0.9639160633087158,5.0,0.9475107192993164,0.9412534832954407,0.9973727464675903,0.9999999403953552,32.0
107.0,6.0,6.0,6.0,0.0,26.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.985509991645813,0.9756960868835449,5.0,0.9930857419967651,0.9412534832954407,0.9973727464675903,1.0,32.0
108.0,6.0,6.0,6.0,0.0,27.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.9689210653305054,0.949809193611145,4.0,0.9741252064704895,0.9412534832954407,0.9973727464675903,0.9999999403953552,33.0
109.0,7.0,7.0,7.0,0.0,27.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,1.0,0.9481993913650513,6.0,0.8296300172805786,0.9237040877342224,0.9973727464675903,0.9999999403953552,34.0
110.0,7.0,7.0,7.0,0.0,28.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.9523400664329529,0.9446024894714355,6.0,0.9956942200660706,0.9237040877342224,0.9973727464675903,1.0,35.0
111.0,8.0,8.0,8.0,0.0,28.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,1.0,0.9713705778121948,7.0,0.9432130455970764,0.9218335151672363,0.9973727464675903,1.0,36.0
112.0,8.0,8.0,8.0,0.0,29.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.9871547818183899,0.9562694430351257,7.0,0.9343386292457581,0.9218335151672363,0.9973727464675903,1.0,37.0
113.0,8.0,8.0,8.0,0.0,30.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.9796151518821716,0.9601233005523682,7.0,0.9731056690216064,0.9218335151672363,0.9973727464675903,0.9999999403953552,38.0
114.0,8.0,8.0,8.0,0.0,31.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.9636645317077637,0.9566491842269897,7.0,0.9964585900306702,0.9218335151672363,0.9973727464675903,0.9999999403953552,39.0
115.0,8.0,8.0,8.0,0.0,32.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.9636639356613159,0.9566354751586914,7.0,0.9964452981948853,0.9218335151672363,0.9973727464675903,1.0,40.0
116.0,8.0,8.0,8.0,0.0,33.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.9589542150497437,0.9502648711204529,0.0,0.9945739507675171,0.9218335151672363,0.9973727464675903,1.0,41.0
117.0,8.0,8.0,8.0,0.0,34.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.9589494466781616,0.9502599239349365,0.0,0.9945737719535828,0.9218335151672363,0.9973727464675903,1.0,42.0
118.0,8.0,8.0,8.0,0.0,35.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.9631839394569397,0.9529175758361816,0.0,0.9924370646476746,0.9218335151672363,0.9973727464675903,1.0,43.0
119.0,8.0,8.0,8.0,0.0,36.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.9631701707839966,0.9528926610946655,0.0,0.9924207329750061,0.9218335151672363,0.9973727464675903,1.0,44.0
120.0,8.0,8.0,8.0,0.0,37.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.9603867530822754,0.9486851096153259,0.0,0.9901899099349976,0.9218335151672363,0.9973727464675903,1.0,45.0
121.0,9.0,9.0,9.0,0.0,37.0,0.0,0.0,0.0,7.0,2.0,0.0,9.0,1.0,0.9728989601135254,8.0,0.9489032626152039,0.9144778847694397,0.9973727464675903,1.0,46.0
122.0,9.0,9.0,9.0,0.0,38.0,0.0,0.0,0.0,7.0,2.0,0.0,9.0,1.0,0.9728927612304688,8.0,0.9488809108734131,0.9144778847694397,0.9973727464675903,0.9999999403953552,47.0
123.0,10.0,10.0,10.0,0.0,38.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,1.0,0.9246213436126709,9.0,0.6829095482826233,0.8813400268554688,0.9973727464675903,1.0,48.0
124.0,10.0,10.0,10.0,0.0,39.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,0.964004397392273,0.9616779685020447,7.0,0.9996097683906555,0.8813400268554688,0.9973727464675903,0.9999999403953552,49.0
125.0,10.0,10.0,10.0,0.0,40.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,0.9614418745040894,0.9553828239440918,7.0,0.9973565936088562,0.8813400268554688,0.9973727464675903,0.9999999403953552,50.0
126.0,10.0,10.0,10.0,0.0,41.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,0.9614416360855103,0.9553786516189575,7.0,0.997353196144104,0.8813400268554688,0.9973727464675903,0.9999999403953552,51.0
127.0,11.0,11.0,11.0,0.0,41.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,1.0,0.9698483943939209,10.0,0.9372860789299011,0.8778770565986633,0.9973727464675903,1.0,52.0
128.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9958978295326233,0.9717791080474854,10.0,0.9592279195785522,0.8778770565986633,0.9973727464675903,0.9999999403953552,53.0
129.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9286893010139465,0.9201685190200806,5.0,0.9947816729545593,0.8778770565986633,0.9973727464675903,1.0,53.0
130.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.961309552192688,0.942847728729248,8.0,0.9758264422416687,0.8778770565986633,0.9973727464675903,1.0,53.0
131.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.954967737197876,0.9508689641952515,7.0,0.9987892508506775,0.8778770565986633,0.9973727464675903,1.0,53.0
132.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9058929681777954,0.8898448944091797,10.0,0.9816588759422302,0.8778770565986633,0.9973727464675903,1.0,53.0
133.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9652510285377502,0.9539439678192139,7.0,0.9908360838890076,0.8778770565986633,0.9973727464675903,1.0,53.0
134.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9400902986526489,0.9320526719093323,7.0,0.9953548312187195,0.8778770565986633,0.9973727464675903,0.9999999403953552,53.0
135.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9325564503669739,0.9297816753387451,7.0,0.999444842338562,0.8778770565986633,0.9973727464675903,0.9999999403953552,53.0
136.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9321804046630859,0.9270151257514954,6.0,0.998077929019928,0.8778770565986633,0.9973727464675903,1.0,53.0
137.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9299871921539307,0.9259635210037231,6.0,0.9988330602645874,0.8778770565986633,0.9973727464675903,1.0,53.0
138.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.939212441444397,0.9166561365127563,6.0,0.9642117619514465,0.8778770565986633,0.9973727464675903,1.0,53.0
139.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9391611218452454,0.916602373123169,6.0,0.9642043709754944,0.8778770565986633,0.9973727464675903,1.0,53.0
140.0,11.0,11.0,11.0,0.0,42.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,0.9056885838508606,0.9039360284805298,7.0,0.9997784495353699,0.8778770565986633,0.9973727464675903,1.0,53.0
